Var1	Var2	value	logP	pval.thresh	Var_fact	pval.thresh_inv
AMP_4p	AMP_19p	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_19p	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_19p	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_19p	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_19p	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_19p	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_19p	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_19p	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_19p	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_19p	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_19p	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_19p	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_19p	NA	NA	NA	AMP_11q	NA
AMP_15q	AMP_19p	NA	NA	NA	AMP_15q	NA
AMP_17p	AMP_19p	NA	NA	NA	AMP_17p	NA
AMP_17q	AMP_19p	NA	NA	NA	AMP_17q	NA
AMP_18p	AMP_19p	NA	NA	NA	AMP_18p	NA
AMP_18q	AMP_19p	NA	NA	NA	AMP_18q	NA
AMP_19p	AMP_19p	NA	NA	NA	AMP_19p	NA
AMP_19q	AMP_19p	9.841502823985536e-108	-246.3925816179394	0.001	AMP_19q	1
AMP_21q	AMP_19p	6.754574125113595e-23	-51.049237215313475	0.001	AMP_21q	1
DEL_1p	AMP_19p	0.11277415999983129	-2.182368044176235	0.11277415999983129	DEL_1p	0.9222173088009322
DEL_6q	AMP_19p	0.9747573246972008	-0.025566736710935418	0.9747573246972008	DEL_6q	0.0466907982608237
DEL_8p	AMP_19p	0.39788347687729464	-0.9215960882287789	0.39788347687729464	DEL_8p	0.6882408167988813
DEL_12p	AMP_19p	0.7747627499217632	-0.2551984256290871	0.7747627499217632	DEL_12p	0.3382841946034881
DEL_13q	AMP_19p	0.9999999998162337	-1.837663354988902e-10	0.9999999998162337	DEL_13q	0.001
DEL_14q	AMP_19p	0.9999964489319151	-3.5510743899743178e-6	0.9999964489319151	DEL_14q	0.001
DEL_16p	AMP_19p	0.9601523368020752	-0.04066332294042771	0.9601523368020752	DEL_16p	0.08991412967938983
DEL_16q	AMP_19p	0.07997180757247535	-2.526081111761669	0.07997180757247535	DEL_16q	0.9463216535285843
DEL_17p	AMP_19p	0.8647159044168405	-0.1453542601967662	0.8647159044168405	DEL_17p	0.21177840169528914
DEL_18p	AMP_19p	0.61991904294960265	-0.4781663853565109	0.61991904294960265	DEL_18p	0.5303837982269354
DEL_20p	AMP_19p	0.9758751980961283	-0.024420571548359922	0.9758751980961283	DEL_20p	0.051876999765013226
DEL_22q	AMP_19p	0.9962004341653585	-0.0038068025215688577	0.9962004341653585	DEL_22q	0.008193992144095587
t_4_14	AMP_19p	0.999983078602441	-1.6921540727507068e-5	0.999983078602441	t_4_14	0.001
t_11_14	AMP_19p	0.9999999999999998	-2.220446049250313e-16	0.9999999999999998	t_11_14	0.001
t_others	AMP_19p	0.9999457019612377	-5.429951295420563e-5	0.9999457019612377	t_others	0.001
HyperDiploidy	AMP_19p	1.7029520460743535e-78	-179.06927401075157	0.001	HyperDiploidy	1
t_IgH	AMP_19p	1	0	1	t_IgH	0.001
AMP_1q	AMP_19q	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_19q	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_19q	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_19q	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_19q	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_19q	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_19q	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_19q	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_19q	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_19q	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_19q	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_19q	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_19q	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_19q	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_19q	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_19q	NA	NA	NA	AMP_11q	NA
AMP_15q	AMP_19q	NA	NA	NA	AMP_15q	NA
AMP_17p	AMP_19q	NA	NA	NA	AMP_17p	NA
AMP_17q	AMP_19q	NA	NA	NA	AMP_17q	NA
AMP_18p	AMP_19q	NA	NA	NA	AMP_18p	NA
AMP_18q	AMP_19q	NA	NA	NA	AMP_18q	NA
AMP_19p	AMP_19q	NA	NA	NA	AMP_19p	NA
AMP_19q	AMP_19q	NA	NA	NA	AMP_19q	NA
AMP_21q	AMP_19q	2.4398840698192074e-22	-49.76492152006182	0.001	AMP_21q	1
DEL_1p	AMP_19q	0.5513348288999835	-0.5954129794342853	0.5513348288999835	DEL_1p	0.5322467431781049
DEL_6q	AMP_19q	0.9621435311088475	-0.03859163870890576	0.9621435311088475	DEL_6q	0.06787412105005422
DEL_8p	AMP_19q	0.8416915230911931	-0.17234169399128288	0.8416915230911931	DEL_8p	0.2220368537107574
DEL_12p	AMP_19q	0.9073551969739637	-0.09722128813771669	0.9073551969739637	DEL_12p	0.16434619470852618
DEL_13q	AMP_19q	0.9999999999998125	-1.875166688592065e-13	0.9999999999998125	DEL_13q	0.001
DEL_14q	AMP_19q	0.9999998885362287	-1.1146377753606961e-7	0.9999998885362287	DEL_14q	0.001
DEL_16p	AMP_19q	0.9744961875808233	-0.025834672221934692	0.9744961875808233	DEL_16p	0.0640800245275843
DEL_16q	AMP_19q	0.2817954552647615	-1.2665738071679706	0.2817954552647615	DEL_16q	0.7833204167804544
DEL_17p	AMP_19q	0.990605161698649	-0.009439248162543384	0.990605161698649	DEL_17p	0.021077050094968925
DEL_18p	AMP_19q	0.6464111010709539	-0.436319598236217	0.6464111010709539	DEL_18p	0.5042495413047463
DEL_20p	AMP_19q	0.9996678021835443	-3.322530063732735e-4	0.9996678021835443	DEL_20p	0.001279759516712543
DEL_22q	AMP_19q	0.9999354869204388	-6.451516061945612e-5	0.9999354869204388	DEL_22q	0.001
t_4_14	AMP_19q	0.9999800834313468	-1.9916766990675734e-5	0.9999800834313468	t_4_14	0.001
t_11_14	AMP_19q	1	0	1	t_11_14	0.001
t_others	AMP_19q	0.999997358208689	-2.641794800578952e-6	0.999997358208689	t_others	0.001
HyperDiploidy	AMP_19q	2.2895794042500605e-75	-171.86551384012233	0.001	HyperDiploidy	1
t_IgH	AMP_19q	1	0	1	t_IgH	0.001
AMP_1q	AMP_21q	NA	NA	NA	AMP_1q	NA
AMP_3p	AMP_21q	NA	NA	NA	AMP_3p	NA
AMP_3q	AMP_21q	NA	NA	NA	AMP_3q	NA
AMP_4p	AMP_21q	NA	NA	NA	AMP_4p	NA
AMP_4q	AMP_21q	NA	NA	NA	AMP_4q	NA
AMP_5p	AMP_21q	NA	NA	NA	AMP_5p	NA
AMP_5q	AMP_21q	NA	NA	NA	AMP_5q	NA
AMP_6p	AMP_21q	NA	NA	NA	AMP_6p	NA
AMP_6q	AMP_21q	NA	NA	NA	AMP_6q	NA
AMP_7p	AMP_21q	NA	NA	NA	AMP_7p	NA
AMP_7q	AMP_21q	NA	NA	NA	AMP_7q	NA
AMP_8q	AMP_21q	NA	NA	NA	AMP_8q	NA
AMP_9p	AMP_21q	NA	NA	NA	AMP_9p	NA
AMP_9q	AMP_21q	NA	NA	NA	AMP_9q	NA
AMP_11p	AMP_21q	NA	NA	NA	AMP_11p	NA
AMP_11q	AMP_21q	NA	NA	NA	AMP_11q	NA
AMP_15q	AMP_21q	NA	NA	NA	AMP_15q	NA
AMP_17p	AMP_21q	NA	NA	NA	AMP_17p	NA
AMP_17q	AMP_21q	NA	NA	NA	AMP_17q	NA
AMP_18p	AMP_21q	NA	NA	NA	AMP_18p	NA
AMP_18q	AMP_21q	NA	NA	NA	AMP_18q	NA
AMP_19p	AMP_21q	NA	NA	NA	AMP_19p	NA
AMP_19q	AMP_21q	NA	NA	NA	AMP_19q	NA
AMP_21q	AMP_21q	NA	NA	NA	AMP_21q	NA
DEL_1p	AMP_21q	0.21620626767893653	-1.5315223840078909	0.21620626767893653	DEL_1p	0.8481855703133331
DEL_6q	AMP_21q	0.49952725928012387	-0.694093109249207	0.49952725928012387	DEL_6q	0.6281260703490039
DEL_8p	AMP_21q	0.3693952028347242	-0.9958881976718565	0.3693952028347242	DEL_8p	0.7279836567054672
DEL_12p	AMP_21q	0.6603210091595186	-0.4150291846904479	0.6603210091595186	DEL_12p	0.49787132892117236
DEL_13q	AMP_21q	0.9973425059067365	-0.002661031499171482	0.9973425059067365	DEL_13q	0.005024864666701474
DEL_14q	AMP_21q	0.9989981287225445	-0.0010023734859440346	0.9989981287225445	DEL_14q	0.0025890621626844237
DEL_16p	AMP_21q	0.8774219892180408	-0.13076722877008182	0.8774219892180408	DEL_16p	0.2614273050673014
DEL_16q	AMP_21q	0.017258920455568146	-4.0594261413102775	0.017258920455568146	DEL_16q	0.9905856171679595
DEL_17p	AMP_21q	0.5722049271958789	-0.5582580874352201	0.5722049271958789	DEL_17p	0.5701543081417737
DEL_18p	AMP_21q	0.6745240372352359	-0.3937479668525812	0.6745240372352359	DEL_18p	0.5046518977961028
DEL_20p	AMP_21q	0.9497604564029425	-0.0515454773377953	0.9497604564029425	DEL_20p	0.11797895116067601
DEL_22q	AMP_21q	0.9826879559938484	-0.017463649724428605	0.9826879559938484	DEL_22q	0.03903609932419963
t_4_14	AMP_21q	0.9991028276371521	-8.975750628511411e-4	0.9991028276371521	t_4_14	0.002480774436106957
t_11_14	AMP_21q	0.999999819178176	-1.8082184030677819e-7	0.999999819178176	t_11_14	0.001
t_others	AMP_21q	0.8223054849850211	-0.19564331673077925	0.8223054849850211	t_others	0.3187496692358886
HyperDiploidy	AMP_21q	2.9451430270043714e-28	-63.39222522186339	0.001	HyperDiploidy	1
t_IgH	AMP_21q	0.9999999999884177	-1.1582290682166557e-11	0.9999999999884177	t_IgH	0.001
AMP_1q	DEL_1p	NA	NA	NA	AMP_1q	NA
AMP_3p	DEL_1p	NA	NA	NA	AMP_3p	NA
AMP_3q	DEL_1p	NA	NA	NA	AMP_3q	NA
AMP_4p	DEL_1p	NA	NA	NA	AMP_4p	NA
AMP_4q	DEL_1p	NA	NA	NA	AMP_4q	NA
AMP_5p	DEL_1p	NA	NA	NA	AMP_5p	NA
AMP_5q	DEL_1p	NA	NA	NA	AMP_5q	NA
AMP_6p	DEL_1p	NA	NA	NA	AMP_6p	NA
AMP_6q	DEL_1p	NA	NA	NA	AMP_6q	NA
AMP_7p	DEL_1p	NA	NA	NA	AMP_7p	NA
AMP_7q	DEL_1p	NA	NA	NA	AMP_7q	NA
AMP_8q	DEL_1p	NA	NA	NA	AMP_8q	NA
AMP_9p	DEL_1p	NA	NA	NA	AMP_9p	NA
AMP_9q	DEL_1p	NA	NA	NA	AMP_9q	NA
AMP_11p	DEL_1p	NA	NA	NA	AMP_11p	NA
AMP_11q	DEL_1p	NA	NA	NA	AMP_11q	NA
AMP_15q	DEL_1p	NA	NA	NA	AMP_15q	NA
AMP_17p	DEL_1p	NA	NA	NA	AMP_17p	NA
AMP_17q	DEL_1p	NA	NA	NA	AMP_17q	NA
AMP_18p	DEL_1p	NA	NA	NA	AMP_18p	NA
AMP_18q	DEL_1p	NA	NA	NA	AMP_18q	NA
AMP_19p	DEL_1p	NA	NA	NA	AMP_19p	NA
AMP_19q	DEL_1p	NA	NA	NA	AMP_19q	NA
AMP_21q	DEL_1p	NA	NA	NA	AMP_21q	NA
DEL_1p	DEL_1p	NA	NA	NA	DEL_1p	NA
DEL_6q	DEL_1p	7.095946606680675e-4	-7.250816651422146	0.001	DEL_6q	0.9997534566344131
DEL_8p	DEL_1p	0.4641694812375424	-0.7675055321597396	0.4641694812375424	DEL_8p	0.641066724843198
DEL_12p	DEL_1p	0.006666483110413959	-5.0106628279132135	0.006666483110413959	DEL_12p	0.9976848991104914
DEL_13q	DEL_1p	0.001373747642971671	-6.59021276801012	0.001373747642971671	DEL_13q	0.9993246404051676
DEL_14q	DEL_1p	1.861231393166006e-6	-13.194272249953968	0.001	DEL_14q	0.9999994279486053
DEL_16p	DEL_1p	5.921144872333798e-4	-7.431810551180894	0.001	DEL_16p	0.9998721080485211
DEL_16q	DEL_1p	7.5723111955297915e-6	-11.791012227267068	0.001	DEL_16q	0.9999973660300402
DEL_17p	DEL_1p	0.02086030102614221	-3.86990739873021	0.02086030102614221	DEL_17p	0.9909082194522187
DEL_18p	DEL_1p	0.007822708143412462	-4.850724474477058	0.007822708143412462	DEL_18p	0.997577576491654
DEL_20p	DEL_1p	0.233488141832936	-1.454623987604146	0.233488141832936	DEL_20p	0.8664822563792464
DEL_22q	DEL_1p	0.018091729152767074	-4.0123003980309395	0.018091729152767074	DEL_22q	0.9914463335384984
t_4_14	DEL_1p	0.09344059011942067	-2.3704294444317875	0.09344059011942067	t_4_14	0.9432628982888245
t_11_14	DEL_1p	0.999999975823234	-2.4176766325870307e-8	0.999999975823234	t_11_14	0.001
t_others	DEL_1p	0.011891577463395506	-4.4319249056417185	0.011891577463395506	t_others	0.9959323347123856
HyperDiploidy	DEL_1p	0.20511868536262048	-1.58416651438396	0.20511868536262048	HyperDiploidy	0.8496886408037703
t_IgH	DEL_1p	0.9193953591269624	-0.08403904334195483	0.9193953591269624	t_IgH	0.120614433665144
AMP_1q	DEL_6q	NA	NA	NA	AMP_1q	NA
AMP_3p	DEL_6q	NA	NA	NA	AMP_3p	NA
AMP_3q	DEL_6q	NA	NA	NA	AMP_3q	NA
AMP_4p	DEL_6q	NA	NA	NA	AMP_4p	NA
AMP_4q	DEL_6q	NA	NA	NA	AMP_4q	NA
AMP_5p	DEL_6q	NA	NA	NA	AMP_5p	NA
AMP_5q	DEL_6q	NA	NA	NA	AMP_5q	NA
AMP_6p	DEL_6q	NA	NA	NA	AMP_6p	NA
AMP_6q	DEL_6q	NA	NA	NA	AMP_6q	NA
AMP_7p	DEL_6q	NA	NA	NA	AMP_7p	NA
AMP_7q	DEL_6q	NA	NA	NA	AMP_7q	NA
AMP_8q	DEL_6q	NA	NA	NA	AMP_8q	NA
AMP_9p	DEL_6q	NA	NA	NA	AMP_9p	NA
AMP_9q	DEL_6q	NA	NA	NA	AMP_9q	NA
AMP_11p	DEL_6q	NA	NA	NA	AMP_11p	NA
AMP_11q	DEL_6q	NA	NA	NA	AMP_11q	NA
AMP_15q	DEL_6q	NA	NA	NA	AMP_15q	NA
AMP_17p	DEL_6q	NA	NA	NA	AMP_17p	NA
AMP_17q	DEL_6q	NA	NA	NA	AMP_17q	NA
AMP_18p	DEL_6q	NA	NA	NA	AMP_18p	NA
AMP_18q	DEL_6q	NA	NA	NA	AMP_18q	NA
AMP_19p	DEL_6q	NA	NA	NA	AMP_19p	NA
AMP_19q	DEL_6q	NA	NA	NA	AMP_19q	NA
AMP_21q	DEL_6q	NA	NA	NA	AMP_21q	NA
DEL_1p	DEL_6q	NA	NA	NA	DEL_1p	NA
DEL_6q	DEL_6q	NA	NA	NA	DEL_6q	NA
DEL_8p	DEL_6q	0.0405836036107431	-3.2043911458967522	0.0405836036107431	DEL_8p	0.9809385331930933
DEL_12p	DEL_6q	1.1694611204202804e-4	-9.05379731010382	0.001	DEL_12p	0.9999777549822948
DEL_13q	DEL_6q	0.05919559418414857	-2.8269081624267316	0.05919559418414857	DEL_13q	0.9670032183236426
DEL_14q	DEL_6q	0.00914350565154428	-4.694711416555582	0.00914350565154428	DEL_14q	0.9961959838773307
DEL_16p	DEL_6q	0.17602120295728635	-1.7371508198518575	0.17602120295728635	DEL_16p	0.9298983215074748
DEL_16q	DEL_6q	0.07228293205850023	-2.627167248800003	0.07228293205850023	DEL_16q	0.9608272353609759
DEL_17p	DEL_6q	5.536950674931791e-4	-7.498896442440917	0.001	DEL_17p	0.999862971067703
DEL_18p	DEL_6q	0.682995842446805	-0.38126650662342454	0.682995842446805	DEL_18p	0.5530581652125763
DEL_20p	DEL_6q	0.6511224791709742	-0.4290575144221076	0.6511224791709742	DEL_20p	0.5597292547867495
DEL_22q	DEL_6q	0.3612919815302382	-1.0180688344591586	0.3612919815302382	DEL_22q	0.7730740924064732
t_4_14	DEL_6q	0.09593894658837052	-2.3440432628687433	0.09593894658837052	t_4_14	0.9493936237582598
t_11_14	DEL_6q	0.9883490522131777	-0.01171935191334931	0.9883490522131777	t_11_14	0.03358879138467263
t_others	DEL_6q	0.08984495415645077	-2.409669825855386	0.08984495415645077	t_others	0.9657907431902785
HyperDiploidy	DEL_6q	0.9172647511329586	-0.08635913396495588	0.9172647511329586	HyperDiploidy	0.13316731362437095
t_IgH	DEL_6q	0.41876092478897275	-0.8704551071348811	0.41876092478897275	t_IgH	0.6920420295469967
AMP_1q	DEL_8p	NA	NA	NA	AMP_1q	NA
AMP_3p	DEL_8p	NA	NA	NA	AMP_3p	NA
AMP_3q	DEL_8p	NA	NA	NA	AMP_3q	NA
AMP_4p	DEL_8p	NA	NA	NA	AMP_4p	NA
AMP_4q	DEL_8p	NA	NA	NA	AMP_4q	NA
AMP_5p	DEL_8p	NA	NA	NA	AMP_5p	NA
AMP_5q	DEL_8p	NA	NA	NA	AMP_5q	NA
AMP_6p	DEL_8p	NA	NA	NA	AMP_6p	NA
AMP_6q	DEL_8p	NA	NA	NA	AMP_6q	NA
AMP_7p	DEL_8p	NA	NA	NA	AMP_7p	NA
AMP_7q	DEL_8p	NA	NA	NA	AMP_7q	NA
AMP_8q	DEL_8p	NA	NA	NA	AMP_8q	NA
AMP_9p	DEL_8p	NA	NA	NA	AMP_9p	NA
AMP_9q	DEL_8p	NA	NA	NA	AMP_9q	NA
AMP_11p	DEL_8p	NA	NA	NA	AMP_11p	NA
AMP_11q	DEL_8p	NA	NA	NA	AMP_11q	NA
AMP_15q	DEL_8p	NA	NA	NA	AMP_15q	NA
AMP_17p	DEL_8p	NA	NA	NA	AMP_17p	NA
AMP_17q	DEL_8p	NA	NA	NA	AMP_17q	NA
AMP_18p	DEL_8p	NA	NA	NA	AMP_18p	NA
AMP_18q	DEL_8p	NA	NA	NA	AMP_18q	NA
AMP_19p	DEL_8p	NA	NA	NA	AMP_19p	NA
AMP_19q	DEL_8p	NA	NA	NA	AMP_19q	NA
AMP_21q	DEL_8p	NA	NA	NA	AMP_21q	NA
DEL_1p	DEL_8p	NA	NA	NA	DEL_1p	NA
DEL_6q	DEL_8p	NA	NA	NA	DEL_6q	NA
DEL_8p	DEL_8p	NA	NA	NA	DEL_8p	NA
DEL_12p	DEL_8p	0.007686754271516058	-4.868256655886067	0.007686754271516058	DEL_12p	0.9974860793622237
DEL_13q	DEL_8p	4.3094845969501486e-5	-10.05210715107941	0.001	DEL_13q	0.999984500391131
DEL_14q	DEL_8p	0.023326473781957926	-3.758166349594938	0.023326473781957926	DEL_14q	0.9880779667545738
DEL_16p	DEL_8p	0.06637640142785516	-2.7124136858522654	0.06637640142785516	DEL_16p	0.975335287539155
DEL_16q	DEL_8p	4.237980279092622e-5	-10.068838658487326	0.001	DEL_16q	0.9999854104951043
DEL_17p	DEL_8p	0.0017932643193835586	-6.323717677832183	0.0017932643193835586	DEL_17p	0.9994306988256625
DEL_18p	DEL_8p	8.231397618803882e-5	-9.404969644674265	0.001	DEL_18p	0.9999851457931295
DEL_20p	DEL_8p	2.8160108064185867e-5	-10.477604189175196	0.001	DEL_20p	0.9999944953930155
DEL_22q	DEL_8p	2.059793945582983e-4	-8.487734420593696	0.001	DEL_22q	0.9999371834747126
t_4_14	DEL_8p	0.2153452062537666	-1.5355129279862627	0.2153452062537666	t_4_14	0.8605397384428272
t_11_14	DEL_8p	0.9999975576488829	-2.4423540996711077e-6	0.9999975576488829	t_11_14	0.001
t_others	DEL_8p	0.42576269099393105	-0.853873151324754	0.42576269099393105	t_others	0.738373038060613
HyperDiploidy	DEL_8p	0.2603607772110538	-1.345687005142393	0.2603607772110538	HyperDiploidy	0.8101778738469194
t_IgH	DEL_8p	0.9950994117551482	-0.004912635502640274	0.9950994117551482	t_IgH	0.009965527161183447
AMP_1q	DEL_12p	NA	NA	NA	AMP_1q	NA
AMP_3p	DEL_12p	NA	NA	NA	AMP_3p	NA
AMP_3q	DEL_12p	NA	NA	NA	AMP_3q	NA
AMP_4p	DEL_12p	NA	NA	NA	AMP_4p	NA
AMP_4q	DEL_12p	NA	NA	NA	AMP_4q	NA
AMP_5p	DEL_12p	NA	NA	NA	AMP_5p	NA
AMP_5q	DEL_12p	NA	NA	NA	AMP_5q	NA
AMP_6p	DEL_12p	NA	NA	NA	AMP_6p	NA
AMP_6q	DEL_12p	NA	NA	NA	AMP_6q	NA
AMP_7p	DEL_12p	NA	NA	NA	AMP_7p	NA
AMP_7q	DEL_12p	NA	NA	NA	AMP_7q	NA
AMP_8q	DEL_12p	NA	NA	NA	AMP_8q	NA
AMP_9p	DEL_12p	NA	NA	NA	AMP_9p	NA
AMP_9q	DEL_12p	NA	NA	NA	AMP_9q	NA
AMP_11p	DEL_12p	NA	NA	NA	AMP_11p	NA
AMP_11q	DEL_12p	NA	NA	NA	AMP_11q	NA
AMP_15q	DEL_12p	NA	NA	NA	AMP_15q	NA
AMP_17p	DEL_12p	NA	NA	NA	AMP_17p	NA
AMP_17q	DEL_12p	NA	NA	NA	AMP_17q	NA
AMP_18p	DEL_12p	NA	NA	NA	AMP_18p	NA
AMP_18q	DEL_12p	NA	NA	NA	AMP_18q	NA
AMP_19p	DEL_12p	NA	NA	NA	AMP_19p	NA
AMP_19q	DEL_12p	NA	NA	NA	AMP_19q	NA
AMP_21q	DEL_12p	NA	NA	NA	AMP_21q	NA
DEL_1p	DEL_12p	NA	NA	NA	DEL_1p	NA
DEL_6q	DEL_12p	NA	NA	NA	DEL_6q	NA
DEL_8p	DEL_12p	NA	NA	NA	DEL_8p	NA
DEL_12p	DEL_12p	NA	NA	NA	DEL_12p	NA
DEL_13q	DEL_12p	4.8080146758441167e-4	-7.640056122367711	0.001	DEL_13q	0.9998757784624392
DEL_14q	DEL_12p	3.7587766291388014e-4	-7.886246832107666	0.001	DEL_14q	0.9999040326658564
DEL_16p	DEL_12p	0.03540558313833431	-3.340885755506078	0.03540558313833431	DEL_16p	0.9915363754292429
DEL_16q	DEL_12p	0.47429289195417546	-0.7459302326031068	0.47429289195417546	DEL_16q	0.6733453385161665
DEL_17p	DEL_12p	0.006007691984299128	-5.1147146334278855	0.006007691984299128	DEL_17p	0.9984736094069511
DEL_18p	DEL_12p	0.01476220238505428	-4.215685257861416	0.01476220238505428	DEL_18p	0.9967407206974535
DEL_20p	DEL_12p	7.062883230436797e-4	-7.255487014259077	0.001	DEL_20p	0.9998759576282905
DEL_22q	DEL_12p	2.3676624789317107e-6	-12.953607385336404	0.001	DEL_22q	0.9999996475369002
t_4_14	DEL_12p	8.489134220679921e-4	-7.071553353215658	0.001	t_4_14	0.9997783210253234
t_11_14	DEL_12p	0.9959504917970288	-0.004057729664069841	0.9959504917970288	t_11_14	0.02024104021302194
t_others	DEL_12p	0.9424711779296387	-0.05924994057356923	0.9424711779296387	t_others	0.23687368858197452
HyperDiploidy	DEL_12p	0.9653414845615367	-0.03527337022842161	0.9653414845615367	HyperDiploidy	0.06959081079846907
t_IgH	DEL_12p	0.3421443422473161	-1.0725225776042715	0.3421443422473161	t_IgH	0.7792308523764887
AMP_1q	DEL_13q	NA	NA	NA	AMP_1q	NA
AMP_3p	DEL_13q	NA	NA	NA	AMP_3p	NA
AMP_3q	DEL_13q	NA	NA	NA	AMP_3q	NA
AMP_4p	DEL_13q	NA	NA	NA	AMP_4p	NA
AMP_4q	DEL_13q	NA	NA	NA	AMP_4q	NA
AMP_5p	DEL_13q	NA	NA	NA	AMP_5p	NA
AMP_5q	DEL_13q	NA	NA	NA	AMP_5q	NA
AMP_6p	DEL_13q	NA	NA	NA	AMP_6p	NA
AMP_6q	DEL_13q	NA	NA	NA	AMP_6q	NA
AMP_7p	DEL_13q	NA	NA	NA	AMP_7p	NA
AMP_7q	DEL_13q	NA	NA	NA	AMP_7q	NA
AMP_8q	DEL_13q	NA	NA	NA	AMP_8q	NA
AMP_9p	DEL_13q	NA	NA	NA	AMP_9p	NA
AMP_9q	DEL_13q	NA	NA	NA	AMP_9q	NA
AMP_11p	DEL_13q	NA	NA	NA	AMP_11p	NA
AMP_11q	DEL_13q	NA	NA	NA	AMP_11q	NA
AMP_15q	DEL_13q	NA	NA	NA	AMP_15q	NA
AMP_17p	DEL_13q	NA	NA	NA	AMP_17p	NA
AMP_17q	DEL_13q	NA	NA	NA	AMP_17q	NA
AMP_18p	DEL_13q	NA	NA	NA	AMP_18p	NA
AMP_18q	DEL_13q	NA	NA	NA	AMP_18q	NA
AMP_19p	DEL_13q	NA	NA	NA	AMP_19p	NA
AMP_19q	DEL_13q	NA	NA	NA	AMP_19q	NA
AMP_21q	DEL_13q	NA	NA	NA	AMP_21q	NA
DEL_1p	DEL_13q	NA	NA	NA	DEL_1p	NA
DEL_6q	DEL_13q	NA	NA	NA	DEL_6q	NA
DEL_8p	DEL_13q	NA	NA	NA	DEL_8p	NA
DEL_12p	DEL_13q	NA	NA	NA	DEL_12p	NA
DEL_13q	DEL_13q	NA	NA	NA	DEL_13q	NA
DEL_14q	DEL_13q	1.79616023291734e-13	-29.34795502647574	0.001	DEL_14q	0.9999999999999707
DEL_16p	DEL_13q	8.739459754106448e-4	-7.042491997250542	0.001	DEL_16p	0.999827062300588
DEL_16q	DEL_13q	7.119678502311034e-7	-14.155233080723715	0.001	DEL_16q	0.9999997573715014
DEL_17p	DEL_13q	2.5009309902200867e-7	-15.201432592318344	0.001	DEL_17p	0.9999999605027027
DEL_18p	DEL_13q	7.770250283299365e-4	-7.160037996622566	0.001	DEL_18p	0.9998312871371887
DEL_20p	DEL_13q	4.7875897806296834e-5	-9.946898357505164	0.001	DEL_20p	0.9999907328931877
DEL_22q	DEL_13q	3.3610377669163355e-11	-24.116186237445284	0.001	DEL_22q	0.9999999999959435
t_4_14	DEL_13q	2.927528859839858e-5	-10.438766790342967	0.001	t_4_14	0.9999897948609339
t_11_14	DEL_13q	0.9015696505603612	-0.10361797857961619	0.9015696505603612	t_11_14	0.14843238824393268
t_others	DEL_13q	3.4076295255651993e-6	-12.589493662193476	0.001	t_others	0.999999670143793
HyperDiploidy	DEL_13q	0.9999986065225562	-1.3934784146579832e-6	0.9999986065225562	HyperDiploidy	0.001
t_IgH	DEL_13q	1.1309050212561295e-5	-11.389907249031772	0.001	t_IgH	0.9999954584868604
AMP_1q	DEL_14q	NA	NA	NA	AMP_1q	NA
AMP_3p	DEL_14q	NA	NA	NA	AMP_3p	NA
AMP_3q	DEL_14q	NA	NA	NA	AMP_3q	NA
AMP_4p	DEL_14q	NA	NA	NA	AMP_4p	NA
AMP_4q	DEL_14q	NA	NA	NA	AMP_4q	NA
AMP_5p	DEL_14q	NA	NA	NA	AMP_5p	NA
AMP_5q	DEL_14q	NA	NA	NA	AMP_5q	NA
AMP_6p	DEL_14q	NA	NA	NA	AMP_6p	NA
AMP_6q	DEL_14q	NA	NA	NA	AMP_6q	NA
AMP_7p	DEL_14q	NA	NA	NA	AMP_7p	NA
AMP_7q	DEL_14q	NA	NA	NA	AMP_7q	NA
AMP_8q	DEL_14q	NA	NA	NA	AMP_8q	NA
AMP_9p	DEL_14q	NA	NA	NA	AMP_9p	NA
AMP_9q	DEL_14q	NA	NA	NA	AMP_9q	NA
AMP_11p	DEL_14q	NA	NA	NA	AMP_11p	NA
