log2_FoldChange	pvalue	neg_log10_pvalue	gene	strict	status	top20
0.9950635790423995	0.5207227306631229	0.28339346402567406	DCST1-AS1	0	NA	0
0.05357070172560707	1	-0		0	NA	0
0.4130417422658126	0.9999984701829441	6.643916139077925e-7	RFX3-AS1	0	NA	0
0.42503622179108813	0.9814795868861007	0.008118728560068652	VN1R54P	0	NA	0
0.4690721716893691	0.9935999077936999	0.0027884574701210283		0	NA	0
-0.10622215663533652	1	-0	TMA7	0	NA	0
-0.007270065785907498	1	-0	MCTS1	0	NA	0
-2.0141835735585927	3.1752918996604785e-8	7.498216344518546		-1	downreg	0
0.18691250071381588	0.9904022445031109	0.004188384101207725	IMPDH1P10	0	NA	0
0.0881638224395569	0.9999999999993421	2.8573022833983297e-13	FERP1	0	NA	0
-0.13017920375457892	1	-0	RAP2C-AS1	0	NA	0
0.2605417875952729	1	-0	LINC01873	0	NA	0
0.2503798109851607	0.9999999999999731	1.1668362345294931e-14	TERF1P7	0	NA	0
-1.2135162933449508	0.29685248294642635	0.5274593141779693	IGHV3-43	0	NA	0
-1.6780461100403459	0.004594232297170109	2.337787049448225	LINC00865	0	downreg	0
0.19941133357601953	0.9999999999999647	1.5332806718197537e-14	LINC02043	0	NA	0
0.04490344206923824	1	-0	FAM215B	0	NA	0
-0.315948217469808	0.9999999999929976	3.0411030985330935e-12	DFFBP1	0	NA	0
-1.0289937432526663	0.43232141668508045	0.36419324950506343		0	NA	0
0.2997292580541122	0.999999998232972	7.674104967190439e-10		0	NA	0
-0.10297921658684173	0.9999998914958136	4.712277197929608e-8		0	NA	0
-0.2817807986623535	1	-0	SMIM26	0	NA	0
-1.0153881431361405	0.47575674357006437	0.32261504713025163	GXYLT1P3	0	NA	0
0.47992301911156665	0.999999750426237	1.0838852161954301e-7	AJM1	0	NA	0
0.0021800953068993323	1	-0	MHENCR	0	NA	0
0.6045532878217212	0.9025080598305526	0.04454891094662118	EMSLR	0	NA	0
0.27372475332418766	0.9999999999466067	2.3188411126852706e-11	LINC02777	0	NA	0
0.4763864406281576	0.9999937886296006	2.697572267316465e-6	SLC16A6P1	0	NA	0
-0.7336046185822407	0.9904832710843139	0.004152855145246688		0	NA	0
-0.6564801233708467	0.9996596621952045	1.4783198844014255e-4	EEF1B2P3	0	NA	0
0.8661024724981257	0.8158434186638088	0.08839318552991976	RPL37A-DT	0	NA	0
-0.9450287155586632	0.5981565593032359	0.22318513048882813	OSBPL10-AS1	0	NA	0
-0.5403507239376344	0.9968712892953431	0.0013609118561350815		0	NA	0
-0.38186362260225604	0.999999255339431	3.2340209641369013e-7	ST3GAL5-AS1	0	NA	0
0.8533644718227285	0.7706470855383931	0.11314445968223737		0	NA	0
0.49061672895639497	0.9980238961742955	8.590600629378324e-4	LINC02802	0	NA	0
0.7085454354271492	0.9277509169059306	0.03256860776119029		0	NA	0
-1.0604082852308188	0.40945619381329856	0.3877925549605021	RPL3P4	0	NA	0
1.1930624794781877	0.16152891172944805	0.7917497328945511	KIAA1614-AS1	0	NA	0
-0.002577194642167324	0.9999999997457415	1.1042306490500182e-10	LINC02642	0	NA	0
-0.07116819987378209	1	-0	KANTR	0	NA	0
0.42677893867731975	0.9999999999725677	1.191368725294934e-11	TONSL-AS1	0	NA	0
-0.8842344019474142	0.8758699694034005	0.0575603638801212		0	NA	0
-0.24956948802889245	0.9999984922850607	6.547927720597225e-7	LINC02576	0	NA	0
-0.13968686302256073	0.9999615227128619	1.6710794977785943e-5	HLA-DQB2	0	NA	0
-0.1862459869723893	1	-0	PRPS1P2	0	NA	0
-2.5346681712855768	1.4747671284215741e-5	4.831276551093193	NEFLP1	-1	downreg	0
0.4016899356299437	0.9999999998227638	7.697271481985121e-11	LINC01431	0	NA	0
-0.1448089893693616	0.9999999987599187	5.385604486206355e-10	GOLGA8N	0	NA	0
-0.0015577858793214272	0.9999999999985602	6.253181456869292e-13	IDI2-AS1	0	NA	0
0.6750832235602874	0.9999865478479585	5.842234696756504e-6	ZNF687-AS1	0	NA	0
0.7082321030471507	0.893556512798696	0.04887797542414615	LINC00665	0	NA	0
-1.3755147101916583	0.07464014870671945	1.1270275040091		0	NA	0
0.3981125125214464	0.9806163489128645	0.008500870437735765		0	NA	0
0.049961157670890266	1	-0	MARK2P9	0	NA	0
1.0727162168630384	0.35985687072251904	0.44387020094261104	YWHAEP1	0	NA	0
0.09925726093141041	0.9971967412505265	0.0012191494013435193		0	NA	0
0.4581142670840812	0.9969146033707611	0.0013420421630402095		0	NA	0
-0.019258065606946984	1	-0		0	NA	0
0.6325933510994095	0.9129954853837388	0.03953136997695819	BMS1P22	0	NA	0
-0.6565051496636304	0.9997705310532259	9.966853320621507e-5	ITGA6-AS1	0	NA	0
-0.6292060325715605	0.9606703603232696	0.017425608430869415	ZBED9P1	0	NA	0
-1.2349712507851796	0.1138862362113232	0.9435287596668811	SLCO4A1-AS1	0	NA	0
-0.1609037180971311	1	-0		0	NA	0
-1.1426250793119417	0.28932113107813573	0.5386198457315897	TNF	0	NA	0
0.24883172553576682	1	-0		0	NA	0
0.06539656012473016	0.9999970735424234	1.2709462367282084e-6	DUX4L50	0	NA	0
0.6579866438886343	0.9992425038379864	3.291010653648504e-4	RPS2P32	0	NA	0
-0.022133317214874104	0.999981428275476	8.065672377163373e-6	LINC01189	0	NA	0
0.24957522834675583	1	-0	PET117	0	NA	0
-1.0951816339252742	0.36427980834238827	0.4385649005903888		0	NA	0
-0.07866696757088887	1	-0	LYRM9	0	NA	0
0.9433860080134568	0.7360019855448401	0.13312101404564725	SMG7-AS1	0	NA	0
-0.3512958151964769	0.9991679788591296	3.614925959104748e-4	PHKA1P1	0	NA	0
-1.6511344671498067	0.00382352781952685	2.417535745589332		0	downreg	0
0.11858771939102852	1	-0	RPS11P5	0	NA	0
-0.7332201502428335	0.9574472079823598	0.01888516296145328	MRPS31P2	0	NA	0
-0.8312539532212881	0.9656392927147099	0.015185070725552047	DLGAP4-AS1	0	NA	0
0.053848919073469226	1	-0	LINC00342	0	NA	0
0.08672800813561521	0.9999999999624906	1.6290142810923558e-11	RPL23AP87	0	NA	0
0.31129994342927514	1	-0	HCG25	0	NA	0
-0.07825696942456606	1	-0	SNHG15	0	NA	0
0.43158837334018507	0.9972946336935475	0.0011765178328220437	LINC00327	0	NA	0
0.7968565974154892	0.989005895113182	0.004801119719812633		0	NA	0
-0.17676997593663518	0.9999999999999998	9.643274665532872e-17	MIR3936HG	0	NA	0
-0.4476219627214002	0.9988797412739326	4.867949020917997e-4	LINC01725	0	NA	0
-0.7032867238251717	0.8727061563866195	0.05913196035124935	NALCN-AS1	0	NA	0
-0.5169539544896633	0.9289852714478161	0.03199117145269448	FAM157B	0	NA	0
-0.45429117877308833	0.9999999992543489	3.238321567224454e-10	SNHG7	0	NA	0
0.04687381498723209	1	-0	NPIPA9	0	NA	0
-0.14908668322022467	0.9999999999993805	2.6904736316845043e-13	CRYZP1	0	NA	0
0.74790110231753415	0.8982159881640146	0.04661921880168359		0	NA	0
-1.0331644445679555	0.44353098533426594	0.35307603470568855	PTPRN2-AS1	0	NA	0
0.5727468978675221	0.9999662620175764	1.465246677082627e-5	LINC00884	0	NA	0
-0.026465458058565428	0.9999999463670731	2.3292484815812183e-8	TTLL7-IT1	0	NA	0
-0.09050123293032186	0.9999289762115097	3.084633484996308e-5	GRM3-AS1	0	NA	0
-0.30497665601354607	0.9967140618095948	0.0014294145962537737	LINC01399	0	NA	0
-0.20312356158416733	0.9999996336260402	1.5911421821789155e-7		0	NA	0
-0.09390078930073775	0.9999998893879799	4.803819261791465e-8	LNCARSR	0	NA	0
0.35432281448212244	0.9999656306302727	1.492668413090796e-5	RAB6D	0	NA	0
0.4792134765086482	0.9962851221498745	0.0016163550944352009	CCDC144NL-AS1	0	NA	0
-0.6462026719942561	0.9974838912313599	0.001094109180883864	GLCCI1-DT	0	NA	0
-0.1949789430821569	0.9999999731789978	1.164821340946963e-8		0	NA	0
0.4225498833164909	0.9999971608617293	1.2330238346908955e-6	CTAGE7P	0	NA	0
0.02805244171784782	0.9999995343103755	2.022464813046753e-7	ACTBP12	0	NA	0
0.4863851226577296	0.9996118434589443	1.6860696896143967e-4	HMGA1P8	0	NA	0
-0.1496531936411536	0.9999998143795733	8.061393452435238e-8		0	NA	0
-0.2730074436866593	0.999999999999969	1.3452368158418564e-14		0	NA	0
-0.13041663177987872	1	-0		0	NA	0
0.06941936262405424	0.9999999999997388	1.1345312644000905e-13		0	NA	0
-0.018644840196558654	1	-0		0	NA	0
-0.041958699187826465	1	-0		0	NA	0
0.26991883525456206	0.9999999902337893	4.241411449425487e-9	LINC00167	0	NA	0
0.11597645586083116	1	-0		0	NA	0
0.19630295977666723	1	-0		0	NA	0
-0.22243787502787632	0.999999999999997	1.3018420798469396e-15	HNRNPA1P49	0	NA	0
0.9246723133366408	0.6421254890116769	0.19238009052983415	NPIPB7	0	NA	0
-1.6218545334259211	0.01958977001266455	1.7079706626687148	LINC00472	0	downreg	0
0.04375503555035065	1	-0		0	NA	0
0.21078948380789564	0.99992854674431	3.1032863372964e-5	FAM238A	0	NA	0
-0.4643156681202032	0.9999810759208861	8.218700900167344e-6		0	NA	0
-0.8235755919702088	0.9395627856801989	0.02707419314369306	GPX1	0	NA	0
-0.8267274372701068	0.71231224346497	0.14732959079009583		0	NA	0
0.41861138831965095	0.9999996563925122	1.4922686152819814e-7	TMEM18-DT	0	NA	0
-0.2926767582511076	0.9999432424167968	2.465020474096675e-5	RASA4DP	0	NA	0
0.3110993079045521	0.9997790771125539	9.59561907936765e-5	TRGV2	0	NA	0
0.4312823657988636	0.9918533924547633	0.003552516911666363	USP32P2	0	NA	0
0.2001833850300878	0.9999443346672394	2.417581973499592e-5	CHRM3-AS2	0	NA	0
0.26450983023782637	1	-0	GTF2IP4	0	NA	0
-1.51285104746772	0.0653260081312261	1.1849138793817284		0	NA	0
-0.1627207485087172	1	-0	NKAPP1	0	NA	0
-0.3279606481789874	0.9960442343632646	0.00172137411315352	UICLM	0	NA	0
0.34709620135787134	0.9996389189562529	1.5684382318933407e-4		0	NA	0
-0.1543782643943234	0.9999999999999999	4.821637332766436e-17	LINC01719	0	NA	0
-0.5147405676648527	0.9925547700412375	0.0032455191538691714		0	NA	0
-0.6229925573418778	0.9689136414823407	0.013714929552982928	EIF3FP3	0	NA	0
-0.9403025378980705	0.6222020079219304	0.2060685917036777	HOTAIRM1	0	NA	0
0.7834600476503688	0.8504594466388099	0.07034639048279263	AGGF1P2	0	NA	0
-0.11529519887858308	0.9999999999999953	2.0250876797619075e-15	STXBP5-AS1	0	NA	0
1.2492356524478228	0.009190289822611159	2.0366707925990837		0	upreg	0
-0.24412232721911797	1	-0	EEF1A1P6	0	NA	0
-0.5351897565636312	0.9803836857543284	0.00860392431288338		0	NA	0
-0.3379052565422973	0.9999999998916695	4.704731914251013e-11	EFCAB15P	0	NA	0
-1.1820365895077534	0.3127038537658292	0.5048667664739809		0	NA	0
0.17707701214137983	1	-0	TMEM238	0	NA	0
0.6810958325974474	0.8505677506365263	0.07029108762965164	LINC01518	0	NA	0
0.1794167992144181	0.9999999997948651	8.908895905930311e-11	ZNF529-AS1	0	NA	0
0.1594139072458125	1	-0	B4GALT1-AS1	0	NA	0
0.27219683712616716	0.9999999997552027	1.0631411378536629e-10		0	NA	0
0.7473642356871784	0.8677459137045623	0.061607422784454184		0	NA	0
-0.48559132203540956	0.9999880243539152	5.200988154511268e-6	EIF4EP1	0	NA	0
0.8447349477718475	0.8481073721994746	0.07154916165623973		0	NA	0
0.07623461179915125	0.9999999999999996	1.9286549331065747e-16	LINC02609	0	NA	0
0.2556558787213845	0.9997868571327203	9.257663749210266e-5	DDX11L10	0	NA	0
0.83207344388062	0.8944336619138432	0.04845186452436338	LINC01137	0	NA	0
0.6621527896289017	0.949143369533029	0.02266818178319178	C4A-AS1	0	NA	0
0.2713545869646783	0.9992062208953737	3.4487077871363345e-4		0	NA	0
0.38063636557025093	0.9936191660796965	0.0027800399106788377	ANAPC1P1	0	NA	0
0.0424546313792562	0.9999929960107781	3.041804522790406e-6	HNRNPA1P27	0	NA	0
-1.7658603746105126	4.115169498859571e-6	5.385612272018327	GAS6-AS1	-1	downreg	0
0.7216015762667931	0.9271104338757598	0.032868531264037285	MYCNOS	0	NA	0
-0.24034363791338365	0.9991383814075513	3.74357500066677e-4	LINC01122	0	NA	0
-0.38271924522089296	0.9999999999999662	1.4657777491610212e-14	CICP27	0	NA	0
0.6293876939624017	0.98176569981583794	0.007992145021773773		0	NA	0
-0.6188360932689281	0.9998935896963368	4.621586666439449e-5	RPS15P4	0	NA	0
0.48081556575915463	0.9999991730973747	3.591193957008481e-7	CDRT15P12	0	NA	0
-0.8446746114756287	0.7366371637930142	0.13274637450759422		0	NA	0
1.5947854551478373	1.8812512992161922e-6	5.7255531871326575	LINC01136	1	upreg	0
-0.32416173454528163	0.9971649815786748	0.0012329814460277993	TSPY4	0	NA	0
-0.7324758076596463	0.9953390303362839	0.0020289655605311495	LINC01237	0	NA	0
0.05512620338459939	0.9999661846957096	1.4686048365180726e-5		0	NA	0
0.04333106412917709	1	-0	H2BC15	0	NA	0
-0.2916784182506523	0.9999991906530065	3.514950754782237e-7		0	NA	0
1.6433670345769866	0.03370438928075655	1.4723135378146244		0	upreg	0
1.1038466458556773	0.324680324641867	0.4885440284616742		0	NA	0
0.05599140646692646	1	-0		0	NA	0
0.057792685724996795	1	-0	YEATS2-AS1	0	NA	0
0.06908475243433032	1	-0	PAIP1P1	0	NA	0
-0.6238121324217754	0.9425268989686351	0.025706246525939336	LINC01503	0	NA	0
-0.34106117268360236	0.9999999851441355	6.451820040910398e-9		0	NA	0
-0.43845531537708093	0.9999999827864443	7.475752315291561e-9	RPL10P9	0	NA	0
0.3763974436514581	0.9860295765990253	0.006110057917711839	LINC01694	0	NA	0
-0.525345949989207	0.990954494409048	0.003946288280419249	RPS28	0	NA	0
0.7190254034474433	0.8868645116399827	0.05214272328168046	KRTAP5-AS1	0	NA	0
-0.23102631886584807	1	-0		0	NA	0
0.8578699905984193	0.7681746623297377	0.11454002181527995	FTLP15	0	NA	0
-0.47924836238566904	0.9999993187962134	2.9584314633719705e-7		0	NA	0
-0.4529696092861428	0.9895878112005614	0.004545662571475575	LINC01360	0	NA	0
-0.29699566849736314	0.9998199188613739	7.821528756058545e-5		0	NA	0
1.3688550064586993	0.04280855086990907	1.3684694734003113	LINC01681	0	upreg	0
0.11560075320292551	0.9999999995546879	1.9339659670592258e-10		0	NA	0
1.4091751561513979	0.06237975831940255	1.204956312181523	LINC01425	0	NA	0
-1.2935027442042515	0.14476709885942096	0.8393301287975798	IGKV3OR2-268	0	NA	0
-0.2073344521524243	1	-0	EIF2AK3-DT	0	NA	0
-0.007760427494288624	0.9999999999991807	3.558368351583087e-13	NUDT9P1	0	NA	0
-0.2525198812973928	0.9999844132842808	6.769277383389197e-6	LINC00463	0	NA	0
0.5278214441713373	0.9999852314568642	6.413944152031401e-6		0	NA	0
0.6935384058742766	0.9215835388979055	0.03546529111449585	PAGE2	0	NA	0
0.32978334814814314	1	-0		0	NA	0
0.1150004610258728	1	-0	TRIM26	0	NA	0
-0.7660110886278003	0.9718698913232096	0.012391872175096689		0	NA	0
0.4186540036764539	0.9998409169384923	6.909439179648462e-5		0	NA	0
-0.13160887740420124	0.9999020653419551	4.253456441397432e-5		0	NA	0
-0.14889620639543644	0.9999999999984345	6.798990802939273e-13		0	NA	0
0.39965825839785035	0.9999999999999704	1.2873771678486574e-14	RNASEH1-AS1	0	NA	0
-3.216474713540922	9.259670814233479e-12	11.033404452422072	LINC01781	-1	downreg	1
-0.34052799426067226	0.9999525844442387	2.059280243693785e-5	ETV5-AS1	0	NA	0
0.7584091066011767	0.9719809498414613	0.012342246863651828	CDCA4P4	0	NA	0
0.6661021115671522	0.999999055456897	4.1021005126336096e-7	LIX1L-AS1	0	NA	0
-0.23530927740857166	0.9999011512704813	4.293157967413447e-5	TMEM229A	0	NA	0
-0.29737115814092174	0.9999999999991771	3.573797591047952e-13	ANAPC1P4	0	NA	0
-0.045354212049281806	0.9999998524240588	6.409142167357424e-8	BOK-AS1	0	NA	0
0.33407294696564094	0.999618138882471	1.658718482169037e-4	LANCL1-AS1	0	NA	0
0.8148467301878308	0.7361901120898641	0.13301001994239206	ZNF879	0	NA	0
0.061678691373822314	1	-0	ZNF232-AS1	0	NA	0
-0.06872769716040872	1	-0		0	NA	0
0.016045143066902412	0.9999999999832899	7.257094565980723e-12		0	NA	0
0.32511183724867443	0.999999999405859	2.580321398928226e-10		0	NA	0
-1.5229726445255838	0.018599988473306416	1.7304873249208454	OBI1-AS1	0	downreg	0
-0.5115387520957908	0.9935270218497098	0.0028203164951538166	LINC01426	0	NA	0
-0.43469069048523146	0.9833547424553145	0.007289783389983714		0	NA	0
0.11691964080712314	0.999999999987886	5.261033142933307e-12	USP27X-DT	0	NA	0
0.6686781608488581	0.938328414627318	0.027645132092666263		0	NA	0
0.48447566564222644	0.9952174362747171	0.00208202371881212	ELK2BP	0	NA	0
0.03811437927776318	1	-0	ZNF37BP	0	NA	0
-0.269733687770743	0.9853101275324158	0.0064270532816830565		0	NA	0
-0.7606138420393505	0.8959986945746616	0.04769262308277881		0	NA	0
0.012813425157161662	0.9999994557003226	2.3638641074676287e-7	ZNF736	0	NA	0
-0.16951325028243058	0.9992221041510464	3.3796734344202124e-4	MAGI2-AS3	0	NA	0
-1.02252932103477	0.45590494543549365	0.34112569675680837	PINLYP	0	NA	0
0.8787486997861667	0.8840948231845019	0.05350115243345164	ACBD3-AS1	0	NA	0
0.21559254092910043	1	-0	SP2-AS1	0	NA	0
-0.4181346993864681	0.9999999893630609	4.619563983210404e-9	RPL13AP20	0	NA	0
-0.5056290229275113	0.9897565698270868	0.004471606797095267	LINC01506	0	NA	0
0.8521151281420498	0.719494846212769	0.14297231259516152	C5orf58	0	NA	0
0.3479504607863264	0.9977613946763733	9.733037676279258e-4	PTGES3P1	0	NA	0
-0.1796883151405142	1	-0	FAM133B	0	NA	0
1.1068949432691948	0.29342392961919833	0.5325044710046986	LNCTAM34A	0	NA	0
0.029651854432191094	1	-0	CCT6P3	0	NA	0
-0.11920025375597065	1	-0	MAPKAPK5-AS1	0	NA	0
0.8484800284444258	0.8148800711040504	0.0889063032726298	C2CD4D-AS1	0	NA	0
-0.014097888338680864	1	-0	JRK	0	NA	0
0.23843850673311595	1	-0	RPSAP9	0	NA	0
0.2285092542553775	0.9999992152203069	3.4082562396797e-7	WDR82P1	0	NA	0
-0.3867257554648509	0.9998865372762017	4.927903056670524e-5		0	NA	0
0.03812961526040426	1	-0	MED14OS	0	NA	0
-0.05214839462545129	0.9999994194470226	2.521310277069613e-7		0	NA	0
-0.4369478062205374	0.9997254355034815	1.1925821855020578e-4		0	NA	0
-0.5368091046164922	0.9711087476846509	0.012732133763602792	LINC01934	0	NA	0
-0.5939302535849623	0.9833414913762331	0.007295635712701813	LERFS	0	NA	0
0.587078532647777	0.9883984352894961	0.005067950790876363	IFT74-AS1	0	NA	0
0.8423768435129606	0.9290599962931758	0.031956239485662515	ELF3-AS1	0	NA	0
0.09969735620898934	1	-0	SDCBP2-AS1	0	NA	0
-1.437860950370035	0.09373124295673439	1.0281156238179483	NUS1P2	0	NA	0
-0.08559184992342139	0.9999888585427034	4.838700379427175e-6		0	NA	0
-1.0878819378166882	0.2421427755602099	0.6159284837974546	HMGA1P4	0	NA	0
-0.4547361181373253	0.9919289806942857	0.003519420987656191		0	NA	0
0.6460005481326783	0.9999868238742593	5.722356401375614e-6	NPIPB2	0	NA	0
0.9093342783743941	0.6722320748437116	0.1724807694694859	LINC01287	0	NA	0
-0.18725304963818257	0.9999999999997913	9.064678185601845e-14	GAS5	0	NA	0
0.41896248577027784	0.9999999923869752	3.3062946591176248e-9	HLA-B	0	NA	0
-0.1213268991399108	0.9999999997267682	1.186630502433796e-10		0	NA	0
-3.332093856789342e-4	1	-0	WASH4P	0	NA	0
-0.3579079115565835	0.9999999999998442	6.764757177871836e-14	SLC25A25-AS1	0	NA	0
-0.5444694107550441	0.9979996100581614	8.696284016287412e-4		0	NA	0
-0.556264074268473	0.9999704879729538	1.2817099626149206e-5	RPS3AP6	0	NA	0
-0.17308209684846432	0.999999975661428	1.0570107665893285e-8	FAM197Y2	0	NA	0
-1.1218914307169445	0.27522336705642775	0.5603146963345954	SVIL2P	0	NA	0
-0.42132323211690803	0.9980605079310585	8.431285883929543e-4	H2AC5P	0	NA	0
-0.42151114864824457	0.9991392317282681	3.739878921676108e-4	FAM197Y9	0	NA	0
-0.7425595819064843	0.9011183773809046	0.04521815323145255	PHBP13	0	NA	0
0.08389855183099093	0.999957814537322	1.8321300106560086e-5	LINC01239	0	NA	0
-0.5371542184481326	0.9999999997307605	1.1692923767441984e-10	RPL23AP42	0	NA	0
-0.09545866226002975	1	-0	HNRNPUL2-BSCL2	0	NA	0
0.14503667119836372	0.999340747549782	2.8640411799551085e-4		0	NA	0
1.1811801904038761	0.16972596811240404	0.7702517054423424		0	NA	0
0.2241917824864912	0.9999999999046865	4.139414223475918e-11	EIF3EP1	0	NA	0
-0.42202030221903164	0.9691802234092145	0.013595456432878872	MIR155HG	0	NA	0
-0.2698818366428055	0.9999709195358735	1.2629668740541725e-5		0	NA	0
-0.42887751646377836	0.9999922424974188	3.369053632101678e-6	TEX21P	0	NA	0
-0.139203756317682	1	-0	SNHG20	0	NA	0
0.8596952575945505	0.8204366222283941	0.08595496205705332		0	NA	0
0.35448389855913875	0.9999486056692752	2.2320847822306243e-5	ATP5PDP4	0	NA	0
0.0034360651556111232	1	-0		0	NA	0
0.30030790998860546	0.9997006771821569	1.3001370710240894e-4	LINC02623	0	NA	0
-0.1038341964543088	1	-0	GTF3C2-AS1	0	NA	0
0.12924984113215876	0.9999997745041558	9.793161187817865e-8		0	NA	0
-0.49124366713351186	0.9461954061367138	0.02401916482087029	FABP5P7	0	NA	0
-0.7187758374460866	0.9416048381749417	0.02613131865731349	SHISA8	0	NA	0
-0.20381093665764038	0.9999999999502244	2.1617280601889716e-11	AARSD1P1	0	NA	0
0.03450105185376051	0.9999923564110359	3.319581195819061e-6		0	NA	0
-0.1303071222923604	1	-0	SEMA3F-AS1	0	NA	0
-0.27035221715102004	1	-0		0	NA	0
0.38218128476727187	0.9972593779631093	0.001191871008616656	DAAM2-AS1	0	NA	0
2.15404373439607	3.3604984149009255e-4	3.473596305113654	C19orf81	1	upreg	0
0.25237089165498805	0.9960461497050171	0.0017205389880399838	TECRP1	0	NA	0
-0.3908574457321219	0.997595029549872	0.0010457233671649557	MLIP-AS1	0	NA	0
-0.5526718555807097	0.9994843780819774	2.2398950565871335e-4	RPL24P2	0	NA	0
0.2144038852736483	0.9999999999999973	1.157192959863946e-15		0	NA	0
0.3682572157630686	0.9999943240549495	2.4650386107456408e-6	SETP9	0	NA	0
0.10730541464144183	1	-0	BRD3OS	0	NA	0
0.2798295242176202	1	-0	ZSCAN31	0	NA	0
0.29873351279691596	0.9999999746816837	1.0995605213413779e-8		0	NA	0
0.8945778459156042	0.748349157664239	0.12589572584321923		0	NA	0
0.9284378008555896	0.6619330668230587	0.17918592321745028	RPSAP16	0	NA	0
-0.25411852646553723	0.9983306953459279	7.255755718486101e-4	C12orf75	0	NA	0
-0.43887424730888197	0.9999992902639689	3.082345512785935e-7	SMIM1	0	NA	0
0.04655005445587079	1	-0	HGH1	0	NA	0
-0.551492479351964	0.9079595922037595	0.041933478872554414	RPL39P3	0	NA	0
0.5494224651229067	0.9940652684909155	0.002585099692363035		0	NA	0
-0.2525209031347133	1	-0	PPP1R3E	0	NA	0
-0.5227885159474	0.9993362973397716	2.883380989313171e-4	TSPY26P	0	NA	0
0.309334368643424	0.9999660944375048	1.4725248332799327e-5	DNAJC17P1	0	NA	0
1.0710028930829028	0.3747847127832876	0.4262181320032116		0	NA	0
0.10193984412389678	0.9999999999772156	9.895156999909317e-12	DANT2	0	NA	0
-1.4076743300366201	0.027866253705453276	1.5549214132174325		0	downreg	0
-4.610405891072311e-4	1	-0	RAMACL	0	NA	0
0.8617473408614913	0.8077946788018198	0.09269901199125746		0	NA	0
-0.7616896936678832	0.7543822458233229	0.12240854115049156	MCF2L-AS1	0	NA	0
-0.033192850453859	0.9993675361888492	2.747624409984692e-4	LINC01634	0	NA	0
-0.131932726520479	1	-0		0	NA	0
0.06662716384089329	0.9999999999997976	8.789844857634102e-14	LINC00957	0	NA	0
-0.1760375769419169	1	-0	DUSP8P5	0	NA	0
-0.5169655795093795	0.940908786728538	0.02645247576562926	PVRIG2P	0	NA	0
-0.1476222840759016	0.9970447212708881	0.001285361482141822	B3GALT1-AS1	0	NA	0
0.01648612599075605	0.9999998802361205	5.201279510425483e-8	LINC01665	0	NA	0
0.30818669507975294	0.9999999961314732	1.6800798595718638e-9		0	NA	0
-0.6399605006641129	0.9095724877339739	0.04116268443072486	LINC01055	0	NA	0
0.8142846795526001	0.8483939228149292	0.07140245106706765	DNM1P51	0	NA	0
0.5845633704093391	0.999907219135221	4.029608698155586e-5	SSR4P1	0	NA	0
-0.6961909287763678	0.9933603703754142	0.0028931699604689814		0	NA	0
-0.04430829696511429	0.9999999018849683	4.2610818929823316e-8	EPN2-AS1	0	NA	0
0.06356240725693763	0.9999999977373784	9.826440964301694e-10	DRG1P1	0	NA	0
-0.23217114089478574	0.9999999999999716	1.234339157188225e-14	KRT18P63	0	NA	0
0.6237579567616858	0.9993523112322249	2.813787906162669e-4	DPY19L2P4	0	NA	0
0.2668760096635969	1	-0	LINC01278	0	NA	0
-0.2972895186730984	0.9927904492389705	0.003142409453287483	TRAPPC13P1	0	NA	0
-0.03831823377592469	1	-0	SMIM27	0	NA	0
0.20886778657441996	0.9999999726014214	1.1899051673185482e-8		0	NA	0
0.23433128735412545	0.9999999999584566	1.804208473585349e-11	JARID2-AS1	0	NA	0
0.04958208009887066	0.9999999999999715	1.2391607945209916e-14	LINC01967	0	NA	0
-0.6740156177332675	0.8766707800059539	0.05716346851542122	CNN3-DT	0	NA	0
-2.361669931789336	4.928917272237967e-6	5.307248471054459	CASP4LP	-1	downreg	0
0.05188486954008287	1	-0	L3MBTL2-AS1	0	NA	0
0.1029817707897025	0.9999999986006658	6.077231235896983e-10	HIPK1-AS1	0	NA	0
0.0586710852868082	0.9999548409680289	1.9612761243134458e-5	MSC-AS1	0	NA	0
-0.4509500081728346	0.9999999995914712	1.774217889700475e-10	RPL6P27	0	NA	0
0.4820307331230513	0.9999999978444962	9.361233964169252e-10		0	NA	0
-0.532430352699709	0.9763901422060621	0.010376613940554304	NFAM1	0	NA	0
0.5931211729473151	0.9555464206268871	0.019748209987930213	LINC01102	0	NA	0
-0.3770646776299549	0.999999946639256	2.3174277307556487e-8	POU5F1P3	0	NA	0
0.9894977709870536	0.5232068267833205	0.2813265979884859		0	NA	0
0.4041483549583116	0.9999999998688256	5.696832011959842e-11	FAM21EP	0	NA	0
-0.41624447402449727	0.9988272858889811	5.096021345098281e-4	LINC00494	0	NA	0
-0.1441188668139477	0.9999999806393568	8.408220589138868e-9	RNF148	0	NA	0
0.646530041605546	0.9125098664274598	0.03976243107769418	NUS1P1	0	NA	0
0.921683985241688	0.6314319041354151	0.1996734784464757	LINC00484	0	NA	0
0.13106143378754398	1	-0	FBXO30-DT	0	NA	0
-0.4337239843996956	0.9974341030997496	0.0011157869750474305		0	NA	0
0.7996408476112746	0.9971483292243686	0.0012402340933895734	H3P6	0	NA	0
0.1528519249224698	0.9999788061608905	9.20446491491086e-6	SAPCD1-AS1	0	NA	0
-0.19727719013816003	0.9999999979974051	8.697159014057619e-10	NPM1P26	0	NA	0
