sample	variable	value	status
MMRF_1850_1_BM	chr_20p	0	normal
MMRF_1851_1_BM	chr_20p	0	normal
MMRF_1854_1_BM	chr_20p	-0.195069667738478	subclonal_minor
MMRF_1855_1_BM	chr_20p	0	normal
MMRF_1856_1_BM	chr_20p	0	normal
MMRF_1858_1_BM	chr_20p	0	normal
MMRF_1859_1_BM	chr_20p	0	normal
MMRF_1860_1_BM	chr_20p	0	normal
MMRF_1861_1_BM	chr_20p	-0.1082529474812433	subclonal_minor
MMRF_1862_1_BM	chr_20p	0	normal
MMRF_1865_1_BM	chr_20p	0	normal
MMRF_1866_1_BM	chr_20p	0	normal
MMRF_1867_1_BM	chr_20p	0	normal
MMRF_1871_1_BM	chr_20p	0	normal
MMRF_1873_1_BM	chr_20p	0	normal
MMRF_1876_1_BM	chr_20p	0	normal
MMRF_1879_1_BM	chr_20p	0	normal
MMRF_1880_1_BM	chr_20p	0	normal
MMRF_1881_1_BM	chr_20p	0	normal
MMRF_1882_1_BM	chr_20p	0	normal
MMRF_1886_1_BM	chr_20p	0	normal
MMRF_1888_1_BM	chr_20p	-1.0385852090032153	clonal
MMRF_1890_1_BM	chr_20p	-1.015005359056806	clonal
MMRF_1891_1_BM	chr_20p	0	normal
MMRF_1893_1_BM	chr_20p	0	normal
MMRF_1895_1_BM	chr_20p	0	normal
MMRF_1900_1_BM	chr_20p	0	normal
MMRF_1906_1_BM	chr_20p	0	normal
MMRF_1908_1_BM	chr_20p	0	normal
MMRF_1911_1_BM	chr_20p	0	normal
MMRF_1915_1_BM	chr_20p	0	normal
MMRF_1916_1_BM	chr_20p	0	normal
MMRF_1917_1_BM	chr_20p	-0.8295819935691318	subclonal_major
MMRF_1918_1_BM	chr_20p	0	normal
MMRF_1921_1_BM	chr_20p	0	normal
MMRF_1922_1_BM	chr_20p	-0.36012861736334406	subclonal_minor
MMRF_1927_1_BM	chr_20p	0	normal
MMRF_1928_1_BM	chr_20p	0	normal
MMRF_1929_1_BM	chr_20p	0	normal
MMRF_1930_1_BM	chr_20p	0	normal
MMRF_1931_1_BM	chr_20p	0	normal
MMRF_1932_1_BM	chr_20p	0	normal
MMRF_1940_1_BM	chr_20p	0	normal
MMRF_1955_1_BM	chr_20p	0	normal
MMRF_1957_1_BM	chr_20p	0	normal
MMRF_1960_1_BM	chr_20p	-0.9657020364415863	clonal
MMRF_1963_1_BM	chr_20p	0	normal
MMRF_1965_1_BM	chr_20p	0	normal
MMRF_1967_1_BM	chr_20p	1.0514469453376205	clonal
MMRF_1970_1_BM	chr_20p	0	normal
MMRF_1971_1_BM	chr_20p	0	normal
MMRF_1972_1_BM	chr_20p	-0.9967845659163987	clonal
MMRF_1977_1_BM	chr_20p	0	normal
MMRF_1978_1_BM	chr_20p	0.2165058949624866	subclonal_minor
MMRF_1981_1_BM	chr_20p	0.9163987138263665	clonal
MMRF_1982_1_BM	chr_20p	0	normal
MMRF_1985_1_BM	chr_20p	0	normal
MMRF_1986_1_BM	chr_20p	0	normal
MMRF_1988_1_BM	chr_20p	0.13612004287245444	subclonal_minor
MMRF_1991_1_BM	chr_20p	0	normal
MMRF_1992_1_BM	chr_20p	0	normal
MMRF_1994_1_BM	chr_20p	0	normal
MMRF_1995_1_BM	chr_20p	0	normal
MMRF_1997_1_BM	chr_20p	0	normal
MMRF_1998_1_BM	chr_20p	0	normal
MMRF_1999_1_BM	chr_20p	0	normal
MMRF_2000_1_BM	chr_20p	-0.10932475884244372	subclonal_minor
MMRF_2001_1_BM	chr_20p	0	normal
MMRF_2002_1_BM	chr_20p	0	normal
MMRF_2005_1_BM	chr_20p	0	normal
MMRF_2006_1_BM	chr_20p	0	normal
MMRF_2007_1_BM	chr_20p	0	normal
MMRF_2012_1_BM	chr_20p	1.0814576634512325	clonal
MMRF_2013_1_BM	chr_20p	-0.4780278670953912	subclonal_minor
MMRF_2014_1_BM	chr_20p	0	normal
MMRF_2015_1_BM	chr_20p	0	normal
MMRF_2016_1_BM	chr_20p	0	normal
MMRF_2017_1_BM	chr_20p	0	normal
MMRF_2018_1_BM	chr_20p	0	normal
MMRF_2024_1_BM	chr_20p	0	normal
MMRF_2026_1_BM	chr_20p	0	normal
MMRF_2035_1_BM	chr_20p	-1.0321543408360128	clonal
MMRF_2038_1_BM	chr_20p	0	normal
MMRF_2039_1_BM	chr_20p	0	normal
MMRF_2041_1_BM	chr_20p	0	normal
MMRF_2043_1_BM	chr_20p	-0.112540192926045	subclonal_minor
MMRF_2047_1_BM	chr_20p	0	normal
MMRF_2050_1_BM	chr_20p	0	normal
MMRF_2054_1_BM	chr_20p	0	normal
MMRF_2055_1_BM	chr_20p	0	normal
MMRF_2056_1_BM	chr_20p	0	normal
MMRF_2057_1_BM	chr_20p	0	normal
MMRF_2058_1_BM	chr_20p	0	normal
MMRF_2059_1_BM	chr_20p	0	normal
MMRF_2061_1_BM	chr_20p	-0.4040728831725616	subclonal_minor
MMRF_2062_1_BM	chr_20p	-0.9453376205787781	clonal
MMRF_2063_1_BM	chr_20p	0	normal
MMRF_2068_1_BM	chr_20p	0	normal
MMRF_2072_1_BM	chr_20p	-1.1532690246516613	clonal
MMRF_2074_1_BM	chr_20p	0	normal
MMRF_2076_1_BM	chr_20p	0	normal
MMRF_2079_1_BM	chr_20p	0	normal
MMRF_2080_1_BM	chr_20p	0	normal
MMRF_2081_1_BM	chr_20p	0	normal
MMRF_2082_1_BM	chr_20p	0	normal
MMRF_2083_1_BM	chr_20p	0	normal
MMRF_2087_1_BM	chr_20p	-0.10932475884244372	subclonal_minor
MMRF_2089_1_BM	chr_20p	0	normal
MMRF_2090_1_BM	chr_20p	0	normal
MMRF_2091_1_BM	chr_20p	-0.13076098606645228	subclonal_minor
MMRF_2093_1_BM	chr_20p	0	normal
MMRF_2095_1_BM	chr_20p	0	normal
MMRF_2097_1_BM	chr_20p	-1.1007502679528403	clonal
MMRF_2098_1_BM	chr_20p	0	normal
MMRF_2101_1_BM	chr_20p	0	normal
MMRF_2102_1_BM	chr_20p	0	normal
MMRF_2106_1_BM	chr_20p	0	normal
MMRF_2107_1_BM	chr_20p	0.16720257234726688	subclonal_minor
MMRF_2111_1_BM	chr_20p	0	normal
MMRF_2112_1_BM	chr_20p	0	normal
MMRF_2113_1_BM	chr_20p	0	normal
MMRF_2115_1_BM	chr_20p	-0.9496248660235798	clonal
MMRF_2116_1_BM	chr_20p	0	normal
MMRF_2118_1_BM	chr_20p	0	normal
MMRF_2119_1_BM	chr_20p	0	normal
MMRF_2122_1_BM	chr_20p	0	normal
MMRF_2124_1_BM	chr_20p	0	normal
MMRF_2125_1_BM	chr_20p	0	normal
MMRF_2126_1_BM	chr_20p	0	normal
MMRF_2128_1_BM	chr_20p	-0.13933547695605572	subclonal_minor
MMRF_2129_1_BM	chr_20p	0	normal
MMRF_2132_1_BM	chr_20p	0	normal
MMRF_2137_1_BM	chr_20p	0	normal
MMRF_2138_1_BM	chr_20p	0	normal
MMRF_2140_1_BM	chr_20p	0	normal
MMRF_2141_1_BM	chr_20p	0	normal
MMRF_2143_1_BM	chr_20p	0	normal
MMRF_2144_1_BM	chr_20p	0	normal
MMRF_2149_1_BM	chr_20p	0	normal
MMRF_2150_1_BM	chr_20p	0	normal
MMRF_2151_1_BM	chr_20p	0	normal
MMRF_2152_1_BM	chr_20p	-1.0696677384780278	clonal
MMRF_2153_1_BM	chr_20p	0	normal
MMRF_2159_1_BM	chr_20p	0	normal
MMRF_2167_1_BM	chr_20p	0	normal
MMRF_2168_1_BM	chr_20p	0	normal
MMRF_2170_1_BM	chr_20p	0	normal
MMRF_2172_1_BM	chr_20p	0	normal
MMRF_2173_1_BM	chr_20p	0	normal
MMRF_2174_1_BM	chr_20p	0	normal
MMRF_2176_1_BM	chr_20p	0	normal
MMRF_2180_1_BM	chr_20p	0	normal
MMRF_2181_1_BM	chr_20p	0	normal
MMRF_2183_1_BM	chr_20p	0	normal
MMRF_2185_1_BM	chr_20p	0	normal
MMRF_2186_1_BM	chr_20p	0	normal
MMRF_2187_1_BM	chr_20p	0	normal
MMRF_2190_1_BM	chr_20p	0	normal
MMRF_2191_1_BM	chr_20p	0.9710610932475884	clonal
MMRF_2194_1_BM	chr_20p	-0.09003215434083602	normal
MMRF_2195_1_BM	chr_20p	0	normal
MMRF_2197_1_BM	chr_20p	0	normal
MMRF_2198_1_BM	chr_20p	0	normal
MMRF_2199_1_BM	chr_20p	0	normal
MMRF_2200_1_BM	chr_20p	0	normal
MMRF_2201_1_BM	chr_20p	0	normal
MMRF_2203_1_BM	chr_20p	0	normal
MMRF_2204_1_BM	chr_20p	-0.8092175777063236	subclonal_major
MMRF_2207_1_BM	chr_20p	0	normal
MMRF_2209_1_BM	chr_20p	1.0042872454448017	clonal
MMRF_2211_1_BM	chr_20p	0	normal
MMRF_2213_1_BM	chr_20p	0	normal
MMRF_2214_1_BM	chr_20p	0.977491961414791	clonal
MMRF_2215_1_BM	chr_20p	0	normal
MMRF_2216_1_BM	chr_20p	0	normal
MMRF_2217_1_BM	chr_20p	0	normal
MMRF_2220_1_BM	chr_20p	0	normal
MMRF_2222_1_BM	chr_20p	0	normal
MMRF_2223_1_BM	chr_20p	0	normal
MMRF_2224_1_BM	chr_20p	0	normal
MMRF_2225_1_BM	chr_20p	0	normal
MMRF_2226_1_BM	chr_20p	0	normal
MMRF_2228_1_BM	chr_20p	0.7631296891747051	subclonal_major
MMRF_2229_1_BM	chr_20p	0	normal
MMRF_2230_1_BM	chr_20p	0	normal
MMRF_2231_1_BM	chr_20p	0	normal
MMRF_2232_1_BM	chr_20p	0	normal
MMRF_2236_1_BM	chr_20p	-0.1082529474812433	subclonal_minor
MMRF_2237_1_BM	chr_20p	0	normal
MMRF_2238_1_BM	chr_20p	0	normal
MMRF_2240_1_BM	chr_20p	0	normal
MMRF_2244_1_BM	chr_20p	0.322615219721329	subclonal_minor
MMRF_2245_1_BM	chr_20p	0	normal
MMRF_2246_1_BM	chr_20p	0	normal
MMRF_2250_1_BM	chr_20p	0	normal
MMRF_2251_1_BM	chr_20p	0	normal
MMRF_2253_1_BM	chr_20p	0	normal
MMRF_2257_1_BM	chr_20p	0	normal
MMRF_2258_1_BM	chr_20p	0	normal
MMRF_2265_1_BM	chr_20p	0	normal
MMRF_2266_1_BM	chr_20p	0	normal
MMRF_2267_1_BM	chr_20p	0	normal
MMRF_2268_1_BM	chr_20p	0	normal
MMRF_2269_1_BM	chr_20p	-0.9882100750267953	clonal
MMRF_2270_1_BM	chr_20p	0	normal
MMRF_2271_1_BM	chr_20p	0	normal
MMRF_2272_1_BM	chr_20p	0	normal
MMRF_2273_1_BM	chr_20p	0	normal
MMRF_2279_1_BM	chr_20p	0	normal
MMRF_2281_1_BM	chr_20p	0	normal
MMRF_2284_1_BM	chr_20p	0	normal
MMRF_2286_1_BM	chr_20p	0	normal
MMRF_2288_1_BM	chr_20p	0	normal
MMRF_2289_1_BM	chr_20p	0	normal
MMRF_2290_1_BM	chr_20p	-0.12968917470525188	subclonal_minor
MMRF_2291_1_BM	chr_20p	0	normal
MMRF_2292_1_BM	chr_20p	0	normal
MMRF_2293_1_BM	chr_20p	0	normal
MMRF_2297_1_BM	chr_20p	0	normal
MMRF_2300_1_BM	chr_20p	0	normal
MMRF_2301_1_BM	chr_20p	0	normal
MMRF_2302_1_BM	chr_20p	-0.969989281886388	clonal
MMRF_2305_1_BM	chr_20p	0	normal
MMRF_2306_1_BM	chr_20p	0	normal
MMRF_2307_1_BM	chr_20p	0	normal
MMRF_2308_1_BM	chr_20p	0	normal
MMRF_2310_1_BM	chr_20p	-0.15969989281886388	subclonal_minor
MMRF_2313_1_BM	chr_20p	0	normal
MMRF_2314_1_BM	chr_20p	0	normal
MMRF_2316_1_BM	chr_20p	0	normal
MMRF_2317_1_BM	chr_20p	0	normal
MMRF_2324_1_BM	chr_20p	0	normal
MMRF_2325_1_BM	chr_20p	0	normal
MMRF_2326_1_BM	chr_20p	-0.3633440514469453	subclonal_minor
MMRF_2327_1_BM	chr_20p	0	normal
MMRF_2328_1_BM	chr_20p	-0.8156484458735263	subclonal_major
MMRF_2329_1_BM	chr_20p	0	normal
MMRF_2330_1_BM	chr_20p	0	normal
MMRF_2331_1_BM	chr_20p	0	normal
MMRF_2333_1_BM	chr_20p	0	normal
MMRF_2335_1_BM	chr_20p	0	normal
MMRF_2336_1_BM	chr_20p	-0.14040728831725616	subclonal_minor
MMRF_2339_1_BM	chr_20p	0	normal
MMRF_2341_1_BM	chr_20p	0	normal
MMRF_2344_1_BM	chr_20p	1.1103965702036442	clonal
MMRF_2352_1_BM	chr_20p	0	normal
MMRF_2353_1_BM	chr_20p	0	normal
MMRF_2362_1_BM	chr_20p	0	normal
MMRF_2364_1_BM	chr_20p	0.7620578778135048	subclonal_major
MMRF_2365_1_BM	chr_20p	-0.615219721329046	subclonal_major
MMRF_2366_1_BM	chr_20p	0	normal
MMRF_2367_1_BM	chr_20p	0	normal
MMRF_2368_1_BM	chr_20p	0	normal
MMRF_2373_1_BM	chr_20p	0	normal
MMRF_2377_1_BM	chr_20p	0	normal
MMRF_2378_1_BM	chr_20p	0	normal
MMRF_2379_1_BM	chr_20p	0	normal
MMRF_2380_1_BM	chr_20p	-0.4030010718113612	subclonal_minor
MMRF_2383_1_BM	chr_20p	0	normal
MMRF_2384_1_BM	chr_20p	-0.157556270096463	subclonal_minor
MMRF_2386_1_BM	chr_20p	-0.11039657020364414	subclonal_minor
MMRF_2388_1_BM	chr_20p	0	normal
MMRF_2394_1_BM	chr_20p	0	normal
MMRF_2397_1_BM	chr_20p	0	normal
MMRF_2399_1_BM	chr_20p	0	normal
MMRF_2400_1_BM	chr_20p	0	normal
MMRF_2401_1_BM	chr_20p	0	normal
MMRF_2404_1_BM	chr_20p	0	normal
MMRF_2407_1_BM	chr_20p	0	normal
MMRF_2409_1_BM	chr_20p	0	normal
MMRF_2410_1_BM	chr_20p	0	normal
MMRF_2411_1_BM	chr_20p	0	normal
MMRF_2412_1_BM	chr_20p	0	normal
MMRF_2413_1_BM	chr_20p	0	normal
MMRF_2419_1_BM	chr_20p	0	normal
MMRF_2422_1_BM	chr_20p	-0.12433011789924973	subclonal_minor
MMRF_2425_1_BM	chr_20p	0	normal
MMRF_2426_1_BM	chr_20p	0	normal
MMRF_2427_1_BM	chr_20p	0	normal
MMRF_2428_1_BM	chr_20p	0	normal
MMRF_2429_1_BM	chr_20p	-1.0075026795284028	clonal
MMRF_2433_1_BM	chr_20p	0	normal
MMRF_2436_1_BM	chr_20p	-0.9603429796355841	clonal
MMRF_2437_1_BM	chr_20p	-0.7931404072883173	subclonal_major
MMRF_2438_1_BM	chr_20p	-0.165058949624866	subclonal_minor
MMRF_2440_1_BM	chr_20p	0	normal
MMRF_2442_1_BM	chr_20p	0	normal
MMRF_2444_1_BM	chr_20p	-0.10718113612004287	subclonal_minor
MMRF_2445_1_BM	chr_20p	0.8403001071811361	subclonal_major
MMRF_2446_1_BM	chr_20p	-0.11039657020364414	subclonal_minor
MMRF_2449_1_BM	chr_20p	0	normal
MMRF_2452_1_BM	chr_20p	0	normal
MMRF_2453_1_BM	chr_20p	-0.8896034297963558	subclonal_major
MMRF_2455_1_BM	chr_20p	0	normal
MMRF_2456_1_BM	chr_20p	0	normal
MMRF_2457_1_BM	chr_20p	-1.0064308681672025	clonal
MMRF_2458_1_BM	chr_20p	0	normal
MMRF_2459_1_BM	chr_20p	0	normal
MMRF_2461_1_BM	chr_20p	0	normal
MMRF_2464_1_BM	chr_20p	-0.112540192926045	subclonal_minor
MMRF_2465_1_BM	chr_20p	-0.18971061093247588	subclonal_minor
MMRF_2468_1_BM	chr_20p	0	normal
MMRF_2469_1_BM	chr_20p	0	normal
MMRF_2471_1_BM	chr_20p	-1.117899249732047	clonal
MMRF_2472_1_BM	chr_20p	0	normal
MMRF_2473_1_BM	chr_20p	0	normal
MMRF_2475_1_BM	chr_20p	0	normal
MMRF_2476_1_BM	chr_20p	0	normal
MMRF_2477_1_BM	chr_20p	0	normal
MMRF_2478_1_BM	chr_20p	0	normal
MMRF_2480_1_BM	chr_20p	0	normal
MMRF_2485_1_BM	chr_20p	0	normal
MMRF_2486_1_BM	chr_20p	0	normal
MMRF_2488_1_BM	chr_20p	0	normal
MMRF_2489_1_BM	chr_20p	0	normal
MMRF_2490_1_BM	chr_20p	0	normal
MMRF_2493_1_BM	chr_20p	0	normal
MMRF_2497_1_BM	chr_20p	0	normal
MMRF_2498_1_BM	chr_20p	0	normal
MMRF_2499_1_BM	chr_20p	0	normal
MMRF_2501_1_BM	chr_20p	-0.8531618435155413	subclonal_major
MMRF_2503_1_BM	chr_20p	0	normal
MMRF_2504_1_BM	chr_20p	0	normal
MMRF_2505_1_BM	chr_20p	0	normal
MMRF_2506_1_BM	chr_20p	-1.135048231511254	clonal
MMRF_2507_1_BM	chr_20p	0	normal
MMRF_2511_1_BM	chr_20p	0	normal
MMRF_2514_1_BM	chr_20p	0	normal
MMRF_2515_1_BM	chr_20p	0	normal
MMRF_2516_1_BM	chr_20p	0	normal
MMRF_2517_1_BM	chr_20p	0	normal
MMRF_2518_1_BM	chr_20p	0	normal
MMRF_2519_1_BM	chr_20p	0	normal
MMRF_2522_1_BM	chr_20p	0	normal
MMRF_2523_1_BM	chr_20p	-0.11039657020364414	subclonal_minor
MMRF_2524_1_BM	chr_20p	-0.13290460878885316	subclonal_minor
MMRF_2525_1_BM	chr_20p	-1.037513397642015	clonal
MMRF_2526_1_BM	chr_20p	0	normal
MMRF_2531_1_BM	chr_20p	0	normal
MMRF_2532_1_BM	chr_20p	0	normal
MMRF_2535_1_BM	chr_20p	0	normal
MMRF_2538_1_BM	chr_20p	-0.8124330117899249	subclonal_major
MMRF_2539_1_BM	chr_20p	0	normal
MMRF_2541_1_BM	chr_20p	0	normal
MMRF_2543_1_BM	chr_20p	-0.10932475884244372	subclonal_minor
MMRF_2545_1_BM	chr_20p	-0.12540192926045016	subclonal_minor
MMRF_2546_1_BM	chr_20p	0	normal
MMRF_2548_1_BM	chr_20p	0	normal
MMRF_2549_1_BM	chr_20p	0.16184351554126472	subclonal_minor
MMRF_2550_1_BM	chr_20p	0	normal
MMRF_2554_1_BM	chr_20p	0	normal
MMRF_2557_1_BM	chr_20p	0	normal
MMRF_2559_1_BM	chr_20p	0	normal
MMRF_2560_1_BM	chr_20p	0	normal
MMRF_2562_1_BM	chr_20p	-0.6195069667738478	subclonal_major
MMRF_2563_1_BM	chr_20p	0.11682743837084672	subclonal_minor
MMRF_2564_1_BM	chr_20p	0	normal
MMRF_2566_1_BM	chr_20p	0	normal
MMRF_2567_1_BM	chr_20p	-0.1339764201500536	subclonal_minor
MMRF_2568_1_BM	chr_20p	0	normal
MMRF_2570_1_BM	chr_20p	0	normal
MMRF_2572_1_BM	chr_20p	0	normal
MMRF_2574_1_BM	chr_20p	-0.1382636655948553	subclonal_minor
MMRF_2577_1_BM	chr_20p	0	normal
MMRF_2579_1_BM	chr_20p	0	normal
MMRF_2580_1_BM	chr_20p	0	normal
MMRF_2581_1_BM	chr_20p	0	normal
MMRF_2583_1_BM	chr_20p	-0.8896034297963558	subclonal_major
MMRF_2584_1_BM	chr_20p	0	normal
MMRF_2587_1_BM	chr_20p	0	normal
MMRF_2590_1_BM	chr_20p	0	normal
MMRF_2592_1_BM	chr_20p	0	normal
MMRF_2593_1_BM	chr_20p	0	normal
MMRF_2595_1_BM	chr_20p	0	normal
MMRF_2596_1_BM	chr_20p	0	normal
MMRF_2597_1_BM	chr_20p	0	normal
MMRF_2598_1_BM	chr_20p	-0.13933547695605572	subclonal_minor
MMRF_2599_1_BM	chr_20p	0	normal
MMRF_2601_1_BM	chr_20p	-0.3933547695605573	subclonal_minor
MMRF_2602_1_BM	chr_20p	0	normal
MMRF_2604_1_BM	chr_20p	0	normal
MMRF_2605_1_BM	chr_20p	0	normal
MMRF_2606_1_BM	chr_20p	0	normal
MMRF_2608_1_BM	chr_20p	0	normal
MMRF_2609_1_BM	chr_20p	0	normal
MMRF_2613_1_BM	chr_20p	0	normal
MMRF_2614_1_BM	chr_20p	0	normal
MMRF_2621_1_BM	chr_20p	0	normal
MMRF_2622_1_BM	chr_20p	0	normal
MMRF_2624_1_BM	chr_20p	0	normal
MMRF_2628_1_BM	chr_20p	-0.19078242229367628	subclonal_minor
MMRF_2630_1_BM	chr_20p	0	normal
MMRF_2631_1_BM	chr_20p	0	normal
MMRF_2634_1_BM	chr_20p	-0.947481243301179	clonal
MMRF_2635_1_BM	chr_20p	0	normal
MMRF_2636_1_BM	chr_20p	0	normal
MMRF_2637_1_BM	chr_20p	-0.127545551982851	subclonal_minor
MMRF_2638_1_BM	chr_20p	0	normal
MMRF_2639_1_BM	chr_20p	0	normal
MMRF_2640_1_BM	chr_20p	1.015005359056806	clonal
MMRF_2641_1_BM	chr_20p	0	normal
MMRF_2642_1_BM	chr_20p	0	normal
MMRF_2643_1_BM	chr_20p	-0.18863879957127544	subclonal_minor
MMRF_2646_1_BM	chr_20p	0	normal
MMRF_2647_1_BM	chr_20p	0	normal
MMRF_2650_1_BM	chr_20p	0	normal
MMRF_2651_1_BM	chr_20p	0	normal
MMRF_2652_1_BM	chr_20p	-0.9496248660235798	clonal
MMRF_2654_1_BM	chr_20p	0	normal
MMRF_2655_1_BM	chr_20p	-0.12218649517684887	subclonal_minor
MMRF_2659_1_BM	chr_20p	0	normal
MMRF_2660_1_BM	chr_20p	0	normal
MMRF_2664_1_BM	chr_20p	0	normal
MMRF_2665_1_BM	chr_20p	0	normal
MMRF_2666_1_BM	chr_20p	0	normal
MMRF_2667_1_BM	chr_20p	0	normal
MMRF_2669_1_BM	chr_20p	0	normal
MMRF_2670_1_BM	chr_20p	0	normal
MMRF_2671_1_BM	chr_20p	-0.9614147909967845	clonal
MMRF_2675_1_BM	chr_20p	0	normal
MMRF_2676_1_BM	chr_20p	0	normal
MMRF_2677_1_BM	chr_20p	0	normal
MMRF_2678_1_BM	chr_20p	0	normal
MMRF_2679_1_BM	chr_20p	0	normal
MMRF_2680_1_BM	chr_20p	0	normal
MMRF_2681_1_BM	chr_20p	0	normal
MMRF_2682_1_BM	chr_20p	0	normal
MMRF_2685_1_BM	chr_20p	-0.7534833869239013	subclonal_major
MMRF_2688_1_BM	chr_20p	0	normal
MMRF_2689_1_BM	chr_20p	0	normal
MMRF_2690_1_BM	chr_20p	0	normal
MMRF_2691_1_BM	chr_20p	0	normal
MMRF_2692_1_BM	chr_20p	0	normal
MMRF_2694_1_BM	chr_20p	0	normal
MMRF_2695_1_BM	chr_20p	-0.8703108252947481	subclonal_major
MMRF_2696_1_BM	chr_20p	0	normal
MMRF_2698_1_BM	chr_20p	0	normal
MMRF_2699_1_BM	chr_20p	0	normal
MMRF_2700_1_BM	chr_20p	0	normal
MMRF_2701_1_BM	chr_20p	0	normal
MMRF_2702_1_BM	chr_20p	0	normal
MMRF_2703_1_BM	chr_20p	0	normal
MMRF_2704_1_BM	chr_20p	-0.11468381564844586	subclonal_minor
MMRF_2705_1_BM	chr_20p	0	normal
MMRF_2706_1_BM	chr_20p	-1.012861736334405	clonal
MMRF_2707_1_BM	chr_20p	0	normal
MMRF_2708_1_BM	chr_20p	-0.11468381564844586	subclonal_minor
MMRF_2709_1_BM	chr_20p	0	normal
MMRF_2714_1_BM	chr_20p	0.45873526259378344	subclonal_minor
MMRF_2715_1_BM	chr_20p	0	normal
MMRF_2716_1_BM	chr_20p	-0.1232583065380493	subclonal_minor
MMRF_2718_1_BM	chr_20p	0	normal
MMRF_2719_1_BM	chr_20p	0	normal
MMRF_2721_1_BM	chr_20p	0	normal
MMRF_2722_1_BM	chr_20p	0	normal
MMRF_2723_1_BM	chr_20p	0	normal
MMRF_2727_1_BM	chr_20p	-0.20257234726688103	subclonal_minor
MMRF_2728_1_BM	chr_20p	-0.01607717041800643	normal
MMRF_2729_1_BM	chr_20p	0	normal
MMRF_2730_1_BM	chr_20p	0	normal
MMRF_2731_1_BM	chr_20p	0	normal
MMRF_2732_1_BM	chr_20p	0	normal
MMRF_2733_1_BM	chr_20p	0	normal
MMRF_2734_1_BM	chr_20p	0	normal
MMRF_2737_1_BM	chr_20p	0	normal
MMRF_2738_1_BM	chr_20p	0	normal
MMRF_2739_1_BM	chr_20p	0	normal
MMRF_2740_1_BM	chr_20p	0	normal
MMRF_2742_1_BM	chr_20p	0	normal
MMRF_2743_1_BM	chr_20p	-0.13719185423365488	subclonal_minor
MMRF_2745_1_BM	chr_20p	-0.12540192926045016	subclonal_minor
MMRF_2746_1_BM	chr_20p	0	normal
MMRF_2750_1_BM	chr_20p	0	normal
MMRF_2751_1_BM	chr_20p	-1.0685959271168273	clonal
MMRF_2752_1_BM	chr_20p	0	normal
MMRF_2753_1_BM	chr_20p	0	normal
MMRF_2754_1_BM	chr_20p	0	normal
MMRF_2755_1_BM	chr_20p	0.9013933547695605	clonal
MMRF_2756_1_BM	chr_20p	0	normal
MMRF_2757_1_BM	chr_20p	-0.13076098606645228	subclonal_minor
MMRF_2758_1_BM	chr_20p	0.8306538049303323	subclonal_major
MMRF_2760_1_BM	chr_20p	0	normal
MMRF_2761_1_BM	chr_20p	0	normal
MMRF_2762_1_BM	chr_20p	0	normal
MMRF_2763_1_BM	chr_20p	0	normal
MMRF_2764_1_BM	chr_20p	0	normal
MMRF_2765_1_BM	chr_20p	-0.15862808145766344	subclonal_minor
MMRF_2767_1_BM	chr_20p	0	normal
MMRF_2768_1_BM	chr_20p	0	normal
MMRF_2769_1_BM	chr_20p	0	normal
MMRF_2770_1_BM	chr_20p	0	normal
MMRF_2772_1_BM	chr_20p	0	normal
MMRF_2774_1_BM	chr_20p	0	normal
MMRF_2775_1_BM	chr_20p	0	normal
MMRF_2776_1_BM	chr_20p	0	normal
MMRF_2778_1_BM	chr_20p	-0.10932475884244372	subclonal_minor
MMRF_2779_1_BM	chr_20p	0	normal
MMRF_2781_1_BM	chr_20p	0	normal
MMRF_2782_1_BM	chr_20p	0	normal
MMRF_2787_1_BM	chr_20p	0	normal
MMRF_2788_1_BM	chr_20p	0	normal
MMRF_2789_1_BM	chr_20p	-0.15541264737406216	subclonal_minor
MMRF_2792_1_BM	chr_20p	0	normal
MMRF_2793_1_BM	chr_20p	-0.2647374062165059	subclonal_minor
MMRF_2794_1_BM	chr_20p	0	normal
MMRF_2795_1_BM	chr_20p	0	normal
MMRF_2799_1_BM	chr_20p	0	normal
MMRF_2801_1_BM	chr_20p	0	normal
MMRF_2805_1_BM	chr_20p	0	normal
MMRF_2807_1_BM	chr_20p	0	normal
MMRF_2808_1_BM	chr_20p	0	normal
MMRF_2813_1_BM	chr_20p	-1.095391211146838	clonal
MMRF_2814_1_BM	chr_20p	0	normal
MMRF_2815_1_BM	chr_20p	0	normal
MMRF_2816_1_BM	chr_20p	0.30010718113612006	subclonal_minor
MMRF_2817_1_BM	chr_20p	0	normal
MMRF_2818_1_BM	chr_20p	0	normal
MMRF_2819_1_BM	chr_20p	0	normal
MMRF_2820_1_BM	chr_20p	0	normal
MMRF_2821_1_BM	chr_20p	0	normal
MMRF_2822_1_BM	chr_20p	0	normal
MMRF_2823_1_BM	chr_20p	0	normal
MMRF_2826_1_BM	chr_20p	0	normal
MMRF_2827_1_BM	chr_20p	0	normal
MMRF_2828_1_BM	chr_20p	0	normal
MMRF_2829_1_BM	chr_20p	0	normal
MMRF_2830_1_BM	chr_20p	0	normal
MMRF_2831_1_BM	chr_20p	0	normal
MMRF_2832_1_BM	chr_20p	0	normal
MMRF_2833_1_BM	chr_20p	-0.502679528403001	subclonal_major
MMRF_2834_1_BM	chr_20p	0	normal
MMRF_2835_1_BM	chr_20p	-0.1157556270096463	subclonal_minor
